Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),LIVING_UNIT1:Zone People Occupant Count [](TimeStep),LIVING_UNIT1:Zone Mean Air Temperature [C](TimeStep),ATTIC_UNIT1:Zone Mean Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),CENTRAL SYSTEM_UNIT1:Air System Total Cooling Energy [J](TimeStep) 
 07/12  07:15:00,25.825,0,24.25300329,23.91009982,25.19,0,15,25.19,0
 07/12  07:30:00,26.65,0,21.70501949,25.43357064,21.3,0,15,21.3,5927318.482
 07/12  07:45:00,27.475,0,23.25890399,26.80940544,24.09,0,15,24.09,0
 07/12  08:00:00,28.3,0,23.93374318,28.85807871,25.66,0,15,25.66,0
 07/12  08:15:00,28.725,0,24.84855191,31.18017622,24.89,0,15,24.89,690736.8665
 07/12  08:30:00,29.15,0,21.42085999,33.18461051,20.32,0,15,20.32,8609891.494
 07/12  08:45:00,29.575,0,23.51284249,35.58613625,25.08,0,15,25.08,0
 07/12  09:00:00,30,0,24.45834304,38.31917957,25.44,0,15,25.44,0
 07/12  09:15:00,30.425,0,22.22990692,41.62092127,21.55,0,15,21.55,7231327.071
 07/12  09:30:00,30.85,0,23.93550134,44.55663909,26.35,0,15,26.35,0
 07/12  09:45:00,31.275,0,24.94614819,47.11873595,25.52,0,15,25.52,296805.9916
 07/12  10:00:00,31.7,0,23.3869521,49.94910663,23.12,0,15,23.12,5823091.564
 07/12  10:15:00,32.1,0,22.96652441,51.96731974,22.95,0,15,22.95,6177166.628
 07/12  10:30:00,32.5,0,22.41270254,53.86351429,22.38,0,15,22.38,6970148.223
 07/12  10:45:00,32.9,0,23.69465398,55.46261979,23.82,0,15,23.82,3193029.923
 07/12  11:00:00,33.3,0,25.40413946,56.74850039,26.34,0,15,26.34,103643.1669
 07/12  11:15:00,33.3,0,21.68063409,57.97628939,20.33,0,15,20.33,8590568.475
 07/12  11:30:00,33.3,0,24.49959572,59.33170441,27.57,0,15,27.57,0
 07/12  11:45:00,33.3,0,21.77658223,60.84343151,21.11,0,15,21.11,8036512.053
 07/12  12:00:00,33.3,0,23.97399813,62.50790294,24.89,0,15,24.89,869009.0784
 07/12  12:15:00,33.725,0,24.38893671,63.80029177,24.45,0,15,24.45,2158191.338
 07/12  12:30:00,34.15,0,26.0670445,64.89480764,27.81,0,15,27.81,0
 07/12  12:45:00,34.575,0,26.83587996,65.3879293,27.28,0,15,27.28,408958.5504
 07/12  13:00:00,35,0,23.32782273,65.54628479,22.26,0,15,22.26,8411619.237
 07/12  13:15:00,34.85,0,23.56570252,65.32062562,23.69,0,15,23.69,2960839.124
 07/12  13:30:00,34.7,0,25.40520882,64.77392594,25.78,0,15,25.78,1873069.668
 07/12  13:45:00,34.55,0,25.69844018,63.95141476,25.7,0,15,25.7,2795607.505
 07/12  14:00:00,34.4,0,25.03295664,62.7344965,25.02,0,15,25.02,5161040.393
 07/12  14:15:00,34.825,0,25.63961511,61.26408574,25.64,0,15,25.64,3777243.634
 07/12  14:30:00,35.25,0,24.78705635,59.86800623,24.75,0,15,24.75,6244639.387
 07/12  14:45:00,35.675,0,23.87700901,58.49281939,23.74,0,15,23.74,8399140.065
 07/12  15:00:00,36.1,0,22.92645066,57.18777957,21.73,0,15,21.73,10128703.77
 07/12  15:15:00,36.1,0,22.52160889,56.31282822,20.2,0,15,20.2,10046410.81
 07/12  15:30:00,36.1,0,22.55896936,55.54786891,22.56,0,15,22.56,8689632.054
 07/12  15:45:00,36.1,0,24.46437609,54.86531305,24.71,0,15,24.71,3577375.921
 07/12  16:00:00,36.1,0,22.58173998,54.29756299,20.42,0,15,20.42,10076069.57
 07/12  16:15:00,35.825,0,25.77997254,53.79328211,27.34,0,15,27.34,0
 07/12  16:30:00,35.55,0,23.07803783,53.33503327,22.54,0,15,22.54,7478360.867
 07/12  16:45:00,35.275,0,23.45822605,52.88809629,23.49,0,15,23.49,6780282.432
 07/12  17:00:00,35,0,26.26777801,52.25551741,27.67,0,15,27.67,56002.64823
 07/12  17:15:00,34.85,0,23.58369121,51.4695037,23.11,0,15,23.11,6878122.924
 07/12  17:30:00,34.7,0,26.34458802,50.42183124,27.82,0,15,27.82,68371.08892
 07/12  17:45:00,34.55,0,23.77706508,49.26748619,21.86,0,15,21.86,9954462.385
 07/12  18:00:00,34.4,0,24.82187486,47.94636653,25.37,0,15,25.37,3112080.103
 07/12  18:15:00,34,0,22.90183474,46.63320968,21.8,0,15,21.8,10449867.71
 07/12  18:30:00,33.6,0,22.46836786,45.12128134,20.33,0,15,20.33,10352682.11
 07/12  18:45:00,33.2,0,23.12452499,43.42915948,23.12,0,15,23.12,6769044.52
 07/12  19:00:00,32.8,0,25.66999527,41.68167357,26.81,0,15,26.81,265413.6993
 07/12  19:15:00,32.375,0,22.98117628,39.949731,22.51,0,15,22.51,6926634.464
 07/12  19:30:00,31.95,0,25.24111054,38.06181626,26.2,0,15,26.2,571939.1986
 07/12  19:45:00,31.525,0,25.62214323,36.49875026,25.68,0,15,25.68,1727368.667
 07/12  20:00:00,31.1,0,24.45421888,34.77789534,24.37,0,15,24.37,5603000.614
 07/12  20:15:00,30.825,0,26.08619949,33.58093388,26.51,0,15,26.51,862629.4063
 07/12  20:30:00,30.55,0,23.34945165,32.42980542,22.84,0,15,22.84,7208606.873
 07/12  20:45:00,30.275,0,22.04532149,31.4407757,20.56,0,15,20.56,10753117.18
 07/12  21:00:00,30,0,21.47719032,30.60916469,21.35,0,15,21.35,9348590.295
 07/12  21:15:00,29.725,0,24.03438913,29.85259009,26.14,0,15,26.14,0
 07/12  21:30:00,29.45,0,25.98466635,29.05666524,26.48,0,15,26.48,0
 07/12  21:45:00,29.175,0,25.9117312,28.55735788,25.95,0,15,25.95,616415.2787
 07/12  22:00:00,28.9,0,22.4039261,27.97220364,21.38,0,15,21.38,8769317.882
 07/12  22:15:00,28.625,0,24.52627645,27.46710155,25.36,0,15,25.36,0
 07/12  22:30:00,28.35,0,25.19708411,26.94934097,27.93,0,15,27.93,0
 07/12  22:45:00,28.075,0,25.5211852,26.53722147,27.62,0,15,27.62,0
 07/12  23:00:00,27.8,0,23.69860898,26.07020938,23.54,0,15,23.54,4422525.702
 07/12  23:15:00,27.8,0,21.96435906,25.60468396,21.71,0,15,21.71,7989481.792
 07/12  23:30:00,27.8,0,23.90029909,25.41582082,25.3,0,15,25.3,0
 07/12  23:45:00,27.8,0,23.93980396,25.27908934,23.79,0,15,23.79,4056386.438
 07/12  24:00:00,27.8,0,24.77276632,25.24799472,27.04,0,15,27.04,0
 07/13  00:15:00,27.375,3,25.71196232,25.20441372,27.08,0,15,27.08,0
 07/13  00:30:00,26.95,3,25.78693661,25.16591862,27.44,0,15,27.44,0
 07/13  00:45:00,26.525,3,22.76365692,25.07739518,22.19,0,15,22.19,5772369.668
 07/13  01:00:00,26.1,3,23.04911845,24.93878003,26.8,0,15,26.8,0
 07/13  01:15:00,26.1,0,21.89115076,24.84835557,21.82,0,15,21.82,5995420.068
 07/13  01:30:00,26.1,0,23.26021447,24.77030889,25.2,0,15,25.2,0
 07/13  01:45:00,26.1,0,23.74913929,24.80086807,27.78,0,15,27.78,0
 07/13  02:00:00,26.1,0,24.10917269,24.87467102,26.48,0,15,26.48,0
 07/13  02:15:00,26.1,0,24.7755785,24.9990743,27.92,0,15,27.92,0
 07/13  02:30:00,26.1,0,22.13217777,25.05977923,21.76,0,15,21.76,4801316.659
 07/13  02:45:00,26.1,0,22.35398542,25.10243741,25.18,0,15,25.18,0
 07/13  03:00:00,26.1,0,23.35086587,25.09504039,26.97,0,15,26.97,0
 07/13  03:15:00,25.825,0,22.06435054,25.03841189,22.06,0,15,22.06,3516653.402
 07/13  03:30:00,25.55,0,20.9240295,24.94056672,20.81,0,15,20.81,6797478.477
 07/13  03:45:00,25.275,0,22.32619374,24.84217408,25.2,0,15,25.2,0
 07/13  04:00:00,25,0,22.82759774,24.77217536,26.08,0,15,26.08,0
 07/13  04:15:00,24.725,0,20.78611937,24.68089302,20.5,0,15,20.5,6097222.168
 07/13  04:30:00,24.45,0,22.17430559,24.58079747,27.9,0,15,27.9,0
 07/13  04:45:00,24.175,0,22.7055042,24.42730909,24.1,0,15,24.1,0
 07/13  05:00:00,23.9,0,20.44362107,24.2604192,20.08,0,15,20.08,6007106.224
 07/13  05:15:00,23.75,0,20.77566349,24.09036082,20.79,0,15,20.79,3373101.506
 07/13  05:30:00,23.6,0,21.87159097,23.86952476,23.9,0,15,23.9,0
 07/13  05:45:00,23.45,0,22.33174338,23.72312773,25.44,0,15,25.44,0
 07/13  06:00:00,23.3,0,22.10642151,23.61363765,22.06,0,15,22.06,1990632.313
 07/13  06:15:00,23.575,0,22.68044661,23.68256246,25.49,0,15,25.49,0
 07/13  06:30:00,23.85,0,23.01515342,23.81389188,24.34,0,15,24.34,0
 07/13  06:45:00,24.125,0,23.31414788,24.15468062,24.47,0,15,24.47,0
 07/13  07:00:00,24.4,0,23.69347471,24.83930971,24.06,0,15,24.06,0
 07/13  07:15:00,24.975,0,24.0877165,25.9299108,25.19,0,15,25.19,0
 07/13  07:30:00,25.55,0,21.71001242,27.45915018,21.3,0,15,21.3,6329869.247
 07/13  07:45:00,26.125,0,23.31991574,29.33473497,24.09,0,15,24.09,0
 07/13  08:00:00,26.7,0,24.61719651,31.78349917,25.66,0,15,25.66,0
 07/13  08:15:00,27.25,0,24.88934756,33.93232201,24.89,0,15,24.89,1155120.964
 07/13  08:30:00,27.8,0,21.58419467,35.98418503,20.32,0,15,20.32,9711717.144
 07/13  08:45:00,28.35,0,23.59770099,38.37733178,25.08,0,15,25.08,0
 07/13  09:00:00,28.9,0,24.49528527,41.04528613,25.44,0,15,25.44,0
 07/13  09:15:00,29.175,0,22.05770753,43.8118195,21.55,0,15,21.55,7483923.412
 07/13  09:30:00,29.45,0,23.93560315,46.94511158,26.35,0,15,26.35,0
 07/13  09:45:00,29.725,0,24.91230969,49.29079854,25.52,0,15,25.52,256550.11
 07/13  10:00:00,30,0,23.28246808,51.47762071,23.12,0,15,23.12,5826826.36
 07/13  10:15:00,30.425,0,22.95403386,53.26700537,22.95,0,15,22.95,6358969.564
 07/13  10:30:00,30.85,0,22.40163356,54.57964379,22.38,0,15,22.38,7186743.257
 07/13  10:45:00,31.275,0,23.67101631,55.44487742,23.82,0,15,23.82,3010218.796
 07/13  11:00:00,31.7,0,25.31750762,55.4408243,26.34,0,15,26.34,0
 07/13  11:15:00,32.1,0,21.61907129,55.11833664,20.33,0,15,20.33,8559150.581
 07/13  11:30:00,32.5,0,24.43869104,54.59374717,27.57,0,15,27.57,0
 07/13  11:45:00,32.9,0,22.27292065,54.21514572,21.11,0,15,21.11,8684629.519
 07/13  12:00:00,33.3,0,24.00825578,54.49565295,24.89,0,15,24.89,1079412.007
 07/13  12:15:00,33.3,0,24.42125233,55.30272887,24.45,0,15,24.45,2252579.406
 07/13  12:30:00,33.3,0,26.00887318,56.49258843,27.81,0,15,27.81,0
 07/13  12:45:00,33.3,0,27.25375578,57.82101593,27.28,0,15,27.28,833868.5087
 07/13  13:00:00,33.3,0,23.50189022,58.67259195,22.26,0,15,22.26,8911751.68
 07/13  13:15:00,33.575,0,23.68156548,59.30916041,23.69,0,15,23.69,7132825.466
 07/13  13:30:00,33.85,0,25.41724659,59.80932855,25.78,0,15,25.78,1839374.126
 07/13  13:45:00,34.125,0,25.69427218,60.16163985,25.7,0,15,25.7,3188867.134
 07/13  14:00:00,34.4,0,25.06511499,60.53818044,25.02,0,15,25.02,5008686.731
 07/13  14:15:00,34.4,0,25.62063608,60.57419825,25.64,0,15,25.64,4073395.314
 07/13  14:30:00,34.4,0,24.79174518,60.34333249,24.75,0,15,24.75,6469065.029
 07/13  14:45:00,34.4,0,23.87708702,59.83642754,23.74,0,15,23.74,8703005.573
 07/13  15:00:00,34.4,0,23.06330696,59.13378334,21.73,0,15,21.73,10514529.95
 07/13  15:15:00,34.4,0,22.64648031,58.37675079,20.2,0,15,20.2,10409297.66
 07/13  15:30:00,34.4,0,22.5648421,57.51805472,22.56,0,15,22.56,8818307.547
 07/13  15:45:00,34.4,0,24.45732961,56.76241406,24.71,0,15,24.71,3605820.869
 07/13  16:00:00,34.4,0,22.60930319,55.89099839,20.42,0,15,20.42,10364651.73
 07/13  16:15:00,34.4,0,25.72384777,54.97232999,27.34,0,15,27.34,0
 07/13  16:30:00,34.4,0,23.08662317,54.02980215,22.54,0,15,22.54,7717862.155
 07/13  16:45:00,34.4,0,23.47977435,53.08515128,23.49,0,15,23.49,7768878.005
 07/13  17:00:00,34.4,0,26.27426023,52.12060886,27.67,0,15,27.67,57929.93468
 07/13  17:15:00,34.125,0,23.60347798,51.06022766,23.11,0,15,23.11,7109464.124
 07/13  17:30:00,33.85,0,26.34632448,49.7615246,27.82,0,15,27.82,72460.85253
 07/13  17:45:00,33.575,0,23.83362425,48.39548821,21.86,0,15,21.86,10298375.05
 07/13  18:00:00,33.3,0,24.80758858,46.8688542,25.37,0,15,25.37,3172494.091
 07/13  18:15:00,32.9,0,23.1828125,45.29050805,21.8,0,15,21.8,10655597.39
 07/13  18:30:00,32.5,0,22.14380075,43.50274365,20.33,0,15,20.33,10456524.64
 07/13  18:45:00,32.1,0,23.09079814,41.74573873,23.12,0,15,23.12,6303971.32
 07/13  19:00:00,31.7,0,25.62330271,40.10251163,26.81,0,15,26.81,207678.4901
 07/13  19:15:00,31.425,0,22.95675446,38.3827111,22.51,0,15,22.51,6745669.635
 07/13  19:30:00,31.15,0,25.23572875,36.52444394,26.2,0,15,26.2,565387.3195
 07/13  19:45:00,30.875,0,25.61998539,35.03862392,25.68,0,15,25.68,1688246.902
 07/13  20:00:00,30.6,0,24.45450685,33.42637674,24.37,0,15,24.37,5657334.075
 07/13  20:15:00,30.175,0,26.0686763,32.3192956,26.51,0,15,26.51,819109.7614
 07/13  20:30:00,29.75,0,23.34631795,31.23594673,22.84,0,15,22.84,7250698.915
 07/13  20:45:00,29.325,0,22.00910233,30.26846084,20.56,0,15,20.56,10895048.55
 07/13  21:00:00,28.9,0,21.4634859,29.41064923,21.35,0,15,21.35,9240594.126
 07/13  21:15:00,28.75,0,23.92720203,28.59863163,26.14,0,15,26.14,0
 07/13  21:30:00,28.6,0,25.79724808,27.70585847,26.48,0,15,26.48,0
 07/13  21:45:00,28.45,0,25.85164609,27.08020797,25.95,0,15,25.95,451503.819
 07/13  22:00:00,28.3,0,22.33551953,26.30658704,21.38,0,15,21.38,8308398.018
 07/13  22:15:00,28.025,0,24.38032964,25.60751953,25.36,0,15,25.36,0
 07/13  22:30:00,27.75,0,24.99705007,24.95373281,27.93,0,15,27.93,0
 07/13  22:45:00,27.475,0,25.30443049,24.51955669,27.62,0,15,27.62,0
 07/13  23:00:00,27.2,0,23.65762767,24.10806604,23.54,0,15,23.54,4144788.907
 07/13  23:15:00,26.925,0,22.00225917,23.80062466,21.71,0,15,21.71,7802388.154
 07/13  23:30:00,26.65,0,23.75298548,23.52914245,25.3,0,15,25.3,0
 07/13  23:45:00,26.375,0,23.78966488,23.2904608,23.79,0,15,23.79,1679149.255
 07/13  24:00:00,26.1,0,24.33973117,22.9197118,27.04,0,15,27.04,0
 07/14  00:15:00,26.1,3,24.816047,22.78365322,27.08,0,15,27.08,0
 07/14  00:30:00,26.1,3,25.07663216,22.73819424,27.44,0,15,27.44,0
 07/14  00:45:00,26.1,3,22.5594019,22.77794349,22.19,0,15,22.19,5253137.713
 07/14  01:00:00,26.1,3,23.91567151,22.93479574,26.8,0,15,26.8,0
 07/14  01:15:00,25.975,0,22.01482619,23.12513084,21.82,0,15,21.82,4890799.105
 07/14  01:30:00,25.85,0,23.23124927,23.24947821,25.2,0,15,25.2,0
 07/14  01:45:00,25.725,0,23.74871033,23.33197165,27.78,0,15,27.78,0
 07/14  02:00:00,25.6,0,23.967536,23.31440691,26.48,0,15,26.48,0
 07/14  02:15:00,25.6,0,24.49125598,23.25240027,27.92,0,15,27.92,0
 07/14  02:30:00,25.6,0,22.11079213,23.11372525,21.76,0,15,21.76,4660863.594
 07/14  02:45:00,25.6,0,22.26899108,22.90449594,25.18,0,15,25.18,0
 07/14  03:00:00,25.6,0,23.13589644,22.69658604,26.97,0,15,26.97,0
 07/14  03:15:00,25.3,0,22.09712619,22.43728057,22.06,0,15,22.06,3056622.662
 07/14  03:30:00,25,0,20.95084031,22.11010435,20.81,0,15,20.81,6423613.906
 07/14  03:45:00,24.7,0,22.26935565,21.76513169,25.2,0,15,25.2,0
 07/14  04:00:00,24.4,0,22.6833107,21.35511312,26.08,0,15,26.08,0
 07/14  04:15:00,24.4,0,20.73547559,20.99427435,20.5,0,15,20.5,5718661.242
 07/14  04:30:00,24.4,0,21.98751271,20.76209718,27.9,0,15,27.9,0
 07/14  04:45:00,24.4,0,22.47808401,20.58354605,24.1,0,15,24.1,0
 07/14  05:00:00,24.4,0,20.39874134,20.5530049,20.08,0,15,20.08,5895905.797
 07/14  05:15:00,24.125,0,20.77571208,20.57841528,20.79,0,15,20.79,3095443.313
 07/14  05:30:00,23.85,0,21.74163306,20.62118622,23.9,0,15,23.9,0
 07/14  05:45:00,23.575,0,22.13398977,20.72297511,25.44,0,15,25.44,0
 07/14  06:00:00,23.3,0,22.08162149,20.95901631,22.06,0,15,22.06,1523997.386
 07/14  06:15:00,23.725,0,22.5683941,21.24444702,25.49,0,15,25.49,0
 07/14  06:30:00,24.15,0,23.21069685,21.86369556,24.34,0,15,24.34,0
 07/14  06:45:00,24.575,0,23.37778303,22.41431088,24.47,0,15,24.47,0
 07/14  07:00:00,25,0,23.64512085,23.37796991,24.06,0,15,24.06,0
 07/14  07:15:00,25.275,0,23.90754156,24.54995554,25.19,0,15,25.19,0
 07/14  07:30:00,25.55,0,21.68069397,25.9938771,21.3,0,15,21.3,6115383.221
 07/14  07:45:00,25.825,0,23.04638098,27.45135996,24.09,0,15,24.09,0
 07/14  08:00:00,26.1,0,23.57215154,29.17887951,25.66,0,15,25.66,0
 07/14  08:15:00,26.525,0,24.58435729,31.33839311,24.89,0,15,24.89,42651.88567
 07/14  08:30:00,26.95,0,21.4424745,33.01155281,20.32,0,15,20.32,9344947.199
 07/14  08:45:00,27.375,0,23.34190734,34.96814462,25.08,0,15,25.08,0
 07/14  09:00:00,27.8,0,24.1517916,36.90866786,25.44,0,15,25.44,0
 07/14  09:15:00,28.2,0,22.20978811,39.40808368,21.55,0,15,21.55,8146868.819
 07/14  09:30:00,28.6,0,24.05255496,41.79511437,26.35,0,15,26.35,0
 07/14  09:45:00,29,0,24.86380843,44.76647293,25.52,0,15,25.52,10765.25831
 07/14  10:00:00,29.4,0,23.27897749,47.85058977,23.12,0,15,23.12,5513420.495
 07/14  10:15:00,29.55,0,22.96253421,50.66867555,22.95,0,15,22.95,6331575.575
 07/14  10:30:00,29.7,0,22.41459818,52.87549058,22.38,0,15,22.38,7147553.609
 07/14  10:45:00,29.85,0,23.67670961,54.42089577,23.82,0,15,23.82,2943458.697
 07/14  11:00:00,30,0,25.1579619,55.43652101,26.34,0,15,26.34,0
 07/14  11:15:00,30.425,0,21.67474654,56.18640493,20.33,0,15,20.33,9258519.613
 07/14  11:30:00,30.85,0,24.34679518,56.81115224,27.57,0,15,27.57,0
 07/14  11:45:00,31.275,0,21.77966275,57.37170297,21.11,0,15,21.11,8400059.82
 07/14  12:00:00,31.7,0,24.23829463,57.8510195,24.89,0,15,24.89,1120441.496
 07/14  12:15:00,31.975,0,24.4454136,58.31504508,24.45,0,15,24.45,3214307.738
 07/14  12:30:00,32.25,0,25.98106305,58.90723212,27.81,0,15,27.81,0
 07/14  12:45:00,32.525,0,27.23991644,59.53478456,27.28,0,15,27.28,782309.3113
 07/14  13:00:00,32.8,0,23.56555828,59.99125358,22.26,0,15,22.26,9275227.542
 07/14  13:15:00,32.925,0,23.67966135,60.22331691,23.69,0,15,23.69,6614543.79
 07/14  13:30:00,33.05,0,25.41396911,60.28421382,25.78,0,15,25.78,1879007.183
 07/14  13:45:00,33.175,0,25.71148381,60.14321256,25.7,0,15,25.7,4502860.932
 07/14  14:00:00,33.3,0,25.06699796,59.86076904,25.02,0,15,25.02,5257387.024
 07/14  14:15:00,33.3,0,25.621859,59.59366734,25.64,0,15,25.64,4035769.219
 07/14  14:30:00,33.3,0,24.79132889,59.4943264,24.75,0,15,24.75,6428884.428
 07/14  14:45:00,33.3,0,23.86325941,59.4059311,23.74,0,15,23.74,8562221.162
 07/14  15:00:00,33.3,0,22.92393175,59.27748606,21.73,0,15,21.73,10631335.12
 07/14  15:15:00,33.45,0,22.44276834,58.98972549,20.2,0,15,20.2,10486188.92
 07/14  15:30:00,33.6,0,22.55042112,58.51621665,22.56,0,15,22.56,8550658.767
 07/14  15:45:00,33.75,0,24.42892165,57.88059172,24.71,0,15,24.71,3183863.85
 07/14  16:00:00,33.9,0,22.42772606,57.22502455,20.42,0,15,20.42,10407085.8
 07/14  16:15:00,33.075,0,25.45548956,56.23153777,27.34,0,15,27.34,0
 07/14  16:30:00,32.25,0,22.97434602,54.86565457,22.54,0,15,22.54,7297426.514
 07/14  16:45:00,31.425,0,23.4875134,53.10424442,23.49,0,15,23.49,6871400.099
 07/14  17:00:00,30.6,0,25.9848196,51.0049936,27.67,0,15,27.67,0
 07/14  17:15:00,30.025,0,23.48319469,48.87677145,23.11,0,15,23.11,6539197.076
 07/14  17:30:00,29.45,0,25.98251238,46.60349573,27.82,0,15,27.82,0
 07/14  17:45:00,28.875,0,23.35847538,44.54588537,21.86,0,15,21.86,9712079.187
 07/14  18:00:00,28.3,0,25.12991631,42.65535367,25.37,0,15,25.37,2634961.934
 07/14  18:15:00,28.3,0,22.74772133,40.627733,21.8,0,15,21.8,10336312.38
 07/14  18:30:00,28.3,0,21.49919523,38.86458431,20.33,0,15,20.33,10857503.45
 07/14  18:45:00,28.3,0,22.99722859,37.46245967,23.12,0,15,23.12,4633580.538
 07/14  19:00:00,28.3,0,24.99351308,36.07515473,26.81,0,15,26.81,0
 07/14  19:15:00,28.175,0,22.73922269,34.64859802,22.51,0,15,22.51,5490304.067
 07/14  19:30:00,28.05,0,24.7888857,33.05580149,26.2,0,15,26.2,0
 07/14  19:45:00,27.925,0,25.43321227,31.8451221,25.68,0,15,25.68,652303.6316
 07/14  20:00:00,27.8,0,24.39448947,30.46755328,24.37,0,15,24.37,4358141.154
 07/14  20:15:00,27.525,0,25.79499795,29.54720121,26.51,0,15,26.51,0
 07/14  20:30:00,27.25,0,23.21096163,28.59308968,22.84,0,15,22.84,5634633.092
 07/14  20:45:00,26.975,0,21.28408652,27.55031248,20.56,0,15,20.56,10880751.2
 07/14  21:00:00,26.7,0,21.34826986,26.79045633,21.35,0,15,21.35,7268425.821
 07/14  21:15:00,26.425,0,23.43004713,25.98172994,26.14,0,15,26.14,0
 07/14  21:30:00,26.15,0,24.15807133,25.3309765,26.48,0,15,26.48,0
 07/14  21:45:00,25.875,0,24.81367334,24.8667821,25.95,0,15,25.95,0
 07/14  22:00:00,25.6,0,21.91806961,24.4876281,21.38,0,15,21.38,6629536.818
 07/14  22:15:00,25.45,0,23.60576222,24.21634648,25.36,0,15,25.36,0
 07/14  22:30:00,25.3,0,24.22783179,23.85588484,27.93,0,15,27.93,0
 07/14  22:45:00,25.15,0,24.49538272,23.50583139,27.62,0,15,27.62,0
 07/14  23:00:00,25,0,23.55502815,23.04188973,23.54,0,15,23.54,2561995.913
 07/14  23:15:00,24.85,0,21.90615402,22.52855202,21.71,0,15,21.71,6133429.681
 07/14  23:30:00,24.7,0,23.34853605,22.04499763,25.3,0,15,25.3,0
 07/14  23:45:00,24.55,0,23.66099507,21.60188265,23.79,0,15,23.79,719031.7006
 07/14  24:00:00,24.4,0,24.13948802,20.96644045,27.04,0,15,27.04,0
 07/15  00:15:00,24.4,3,24.65690927,20.57918359,27.08,0,15,27.08,0
 07/15  00:30:00,24.4,3,25.00914297,20.2374294,27.44,0,15,27.44,0
 07/15  00:45:00,24.4,3,22.53601271,19.98934829,22.19,0,15,22.19,5000760.097
 07/15  01:00:00,24.4,3,22.57595532,19.7258243,26.8,0,15,26.8,0
 07/15  01:15:00,24.275,0,21.84698839,19.54386798,21.82,0,15,21.82,4043842.834
 07/15  01:30:00,24.15,0,22.7769764,19.30519772,25.2,0,15,25.2,0
 07/15  01:45:00,24.025,0,23.13287073,19.18920518,27.78,0,15,27.78,0
 07/15  02:00:00,23.9,0,23.33088543,19.0856089,26.48,0,15,26.48,0
 07/15  02:15:00,24.025,0,23.61154634,18.98570131,27.92,0,15,27.92,0
 07/15  02:30:00,24.15,0,21.89218111,19.03864766,21.76,0,15,21.76,3881451.114
 07/15  02:45:00,24.275,0,22.04805524,19.22329665,25.18,0,15,25.18,0
 07/15  03:00:00,24.4,0,22.70757177,19.48207499,26.97,0,15,26.97,0
 07/15  03:15:00,24.125,0,22.08458707,19.72997498,22.06,0,15,22.06,2033571.34
 07/15  03:30:00,23.85,0,20.89519457,19.90605628,20.81,0,15,20.81,5150831.84
 07/15  03:45:00,23.575,0,21.99329036,19.91730015,25.2,0,15,25.2,0
 07/15  04:00:00,23.3,0,22.31730567,19.77342796,26.08,0,15,26.08,0
 07/15  04:15:00,23.3,0,20.67061831,19.56238474,20.5,0,15,20.5,4685158.238
 07/15  04:30:00,23.3,0,21.71416185,19.45060766,27.9,0,15,27.9,0
 07/15  04:45:00,23.3,0,22.11178059,19.45644153,24.1,0,15,24.1,0
 07/15  05:00:00,23.3,0,20.26377893,19.60984217,20.08,0,15,20.08,5083095.154
 07/15  05:15:00,23.175,0,20.77838365,19.76937179,20.79,0,15,20.79,2233154.52
 07/15  05:30:00,23.05,0,21.53069341,19.86979716,23.9,0,15,23.9,0
 07/15  05:45:00,22.925,0,21.87657361,19.88857448,25.44,0,15,25.44,0
 07/15  06:00:00,22.8,0,22.06194188,19.88603902,22.06,0,15,22.06,599797.8401
 07/15  06:15:00,23.075,0,22.3638375,19.9611802,25.49,0,15,25.49,0
 07/15  06:30:00,23.35,0,22.85067712,20.22777521,24.34,0,15,24.34,0
 07/15  06:45:00,23.625,0,23.20779893,20.75068805,24.47,0,15,24.47,0
 07/15  07:00:00,23.9,0,23.44433139,21.55322387,24.06,0,15,24.06,0
 07/15  07:15:00,24.175,0,23.7568238,23.07351275,25.19,0,15,25.19,0
 07/15  07:30:00,24.45,0,21.63068343,25.0248268,21.3,0,15,21.3,6270543.4
 07/15  07:45:00,24.725,0,22.98623033,27.43890057,24.09,0,15,24.09,0
 07/15  08:00:00,25,0,24.14293905,30.34515866,25.66,0,15,25.66,0
 07/15  08:15:00,25.55,0,24.54959469,32.37175048,24.89,0,15,24.89,0
 07/15  08:30:00,26.1,0,21.56684193,34.94473229,20.32,0,15,20.32,9820342.927
 07/15  08:45:00,26.65,0,23.32209701,36.65003407,25.08,0,15,25.08,0
 07/15  09:00:00,27.2,0,24.06651534,38.53277683,25.44,0,15,25.44,0
 07/15  09:15:00,27.475,0,22.1625307,40.63345121,21.55,0,15,21.55,7958562.911
 07/15  09:30:00,27.75,0,23.65507355,42.51755819,26.35,0,15,26.35,0
 07/15  09:45:00,28.025,0,25.31117062,44.19676592,25.52,0,15,25.52,313490.4372
 07/15  10:00:00,28.3,0,23.31561374,45.11940241,23.12,0,15,23.12,5514790.933
 07/15  10:15:00,28.575,0,22.97687433,45.50637589,22.95,0,15,22.95,5446942.938
 07/15  10:30:00,28.85,0,22.43346718,45.71873082,22.38,0,15,22.38,7052716.381
